Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces
Maison plouer sur rance 8 pièce(s) 151 m2,https://www.etreproprio.com/immobilier-21871060-vente-maison-plouer-sur-rance-8-pieces-151-m2-plouer-sur-rance,299 448,Plouer-Sur-Rance 22490,127,915,8
Maison plouer sur rance,https://www.etreproprio.com/immobilier-22318891-vente-maison-plouer-sur-rance-plouer-sur-rance,366 800,Plouer-Sur-Rance 22490,91,892,5
"Plouer sur rance, proximité axes vers st brieuc, dinard et pleurtuit",https://www.etreproprio.com/immobilier-21665703-vente-plouer-sur-rance-proximite-axes-vers-st-brieuc-dinard-et-pleurtuit-plouer-sur-rance,304 500,Plouer-Sur-Rance 22490,101,1 008,5
Maison 130m² à plouer-sur-rance,https://www.etreproprio.com/immobilier-22005300-vente-maison-130m-a-plouer-sur-rance-plouer-sur-rance,294 000,Plouer-Sur-Rance 22490,130,142,5
Maison 100m² à plouer-sur-rance,https://www.etreproprio.com/immobilier-21767781-vente-maison-100m-a-plouer-sur-rance-plouer-sur-rance,312 900,Plouer-Sur-Rance 22490,101,1 008,6
Maison de maître ou immeuble de rapport au cœur du bourg de plouer sur rance,https://www.etreproprio.com/immobilier-21545208-vente-maison-de-maitre-ou-immeuble-de-rapport-au-coeur-du-bourg-de-plouer-sur-rance-plouer-sur-rance,201 400,Plouer-Sur-Rance 22490,132,,5
Maison plouer sur rance 131 m²,https://www.etreproprio.com/immobilier-21426030-vente-maison-plouer-sur-rance-131-m-plouer-sur-rance,282 960,Plouer-Sur-Rance 22490,131,169,6
"Plouézec, maison de 2023 de 120 m² à vendre",https://www.etreproprio.com/immobilier-20724640-vente-plouezec-maison-de-2023-de-120-m-a-vendre-plouezec,343 200,Plouezec 22470,120,403,6
Maison à deux pas de la plage de bréhec,https://www.etreproprio.com/immobilier-22345364-vente-maison-a-deux-pas-de-la-plage-de-brehec-plouezec,218 400,Plouezec 22470,90,,5
"Plouézec, belle maison proche centre de 177 m², à vendre",https://www.etreproprio.com/immobilier-21210173-vente-plouezec-belle-maison-proche-centre-de-177-m-a-vendre-plouezec,331 200,Plouezec 22470,177,3 993,8
Maison 116m² à plouezec,https://www.etreproprio.com/immobilier-23305830-vente-maison-116m-a-plouezec-plouezec,399 000,Plouezec 22470,116,1 235,6
Maison a vendre plouezec avec terrain constructible,https://www.etreproprio.com/immobilier-21196823-vente-maison-a-vendre-plouezec-avec-terrain-constructible-plouezec,331 200,Plouezec 22470,176,3 993,9
Maison - 6 pièces - 155 m² - plouézec 22470,https://www.etreproprio.com/immobilier-23285003-vente-maison-6-pieces-155-m-plouezec-22470-plouezec,435 000,Plouezec 22470,155,5 000,6
Plouézec  maison 123 m² jardin 457 m²,https://www.etreproprio.com/immobilier-23265514-vente-plouezec-maison-123-m-jardin-457-m-plouezec,251 520,Plouezec 22470,123,457,7
Maison 120m² à plouezec,https://www.etreproprio.com/immobilier-23253364-vente-maison-120m-a-plouezec-plouezec,289 000,Plouezec 22470,120,1 893,8
Maison plouézec 7 pièce(s) 120 m2,https://www.etreproprio.com/immobilier-23231110-vente-maison-plouezec-7-pieces-120-m2-plouezec,346 500,Plouezec 22470,120,403,6
Maison plouezec 5 pièce(s) 90 m2,https://www.etreproprio.com/immobilier-23172357-vente-maison-plouezec-5-pieces-90-m2-plouezec,192 500,Plouezec 22470,90,573,5
Maison d'habitation récente proche du bourg et des plages,https://www.etreproprio.com/immobilier-23071352-vente-maison-d-habitation-recente-proche-du-bourg-et-des-plages-plouezec,345 000,Plouezec 22470,120,403,7
"Maison 165 m2, terrain 3806 m2, piscine, hangar, plouezec, entre terre et mer.",https://www.etreproprio.com/immobilier-22423310-vente-maison-165-m2-terrain-3806-m2-piscine-hangar-plouezec-entre-terre-et-mer-plouezec,416 000,Plouezec 22470,165,3 806,7
Maison plouezec 6 pièce(s) 123 m2,https://www.etreproprio.com/immobilier-22996562-vente-maison-plouezec-6-pieces-123-m2-plouezec,252 000,Plouezec 22470,123,457,6
Maison 130m² à plouezec,https://www.etreproprio.com/immobilier-22340758-vente-maison-130m-a-plouezec-plouezec,345 000,Plouezec 22470,130,,9
"Maison 183 m2, terrain 1893 m2, plouezec, proche commerces",https://www.etreproprio.com/immobilier-21541019-vente-maison-183-m2-terrain-1893-m2-plouezec-proche-commerces-plouezec,293 000,Plouezec 22470,183,1 893,6
Maison 120m² à plouezec,https://www.etreproprio.com/immobilier-21822656-vente-maison-120m-a-plouezec-plouezec,289 000,Plouezec 22470,120,1 893,8
"Plouézec, maison proche centre de 62m² habitables, à vendre",https://www.etreproprio.com/immobilier-22503833-vente-plouezec-maison-proche-centre-de-62m-habitables-a-vendre-plouezec,188 000,Plouezec 22470,62,400,3
Exclusivite ! ensembles de 2 maisons plouezec proche mer,https://www.etreproprio.com/immobilier-22871361-vente-exclusivite-ensembles-de-2-maisons-plouezec-proche-mer-plouezec,262 446,Plouezec 22470,,,5
"Plouézec, maison de 159 m2 proche littoral à vendre",https://www.etreproprio.com/immobilier-22660185-vente-plouezec-maison-de-159-m2-proche-littoral-a-vendre-plouezec,229 500,Plouezec 22470,154,570,8
"Maison bois, lumineuse et facile à vivre",https://www.etreproprio.com/immobilier-22501580-vente-maison-bois-lumineuse-et-facile-a-vivre-plouezec,362 000,Plouezec 22470,122,,7
Maison 152m² à ploufragan,https://www.etreproprio.com/immobilier-22338856-vente-maison-152m-a-ploufragan-ploufragan,406 900,Ploufragan 22440,152,1 300,7
Maison familiale (142 m²) - a proximité du bourg de ploufragan,https://www.etreproprio.com/immobilier-23654423-vente-maison-familiale-142-m-a-proximite-du-bourg-de-ploufragan-ploufragan,248 744,Ploufragan 22440,142,628,5
Maison 144m² à ploufragan,https://www.etreproprio.com/immobilier-22660070-vente-maison-144m-a-ploufragan-ploufragan,180 000,Ploufragan 22440,144,478,6
Vente maison ploufragan(22440) 169 950ï¿œ,https://www.etreproprio.com/immobilier-23610195-vente-vente-maison-ploufragan22440-169-950i-oe-ploufragan,169 950,Ploufragan 22440,172,581,8
Vente maison ploufragan(22440) 199 900ï¿œ,https://www.etreproprio.com/immobilier-23610193-vente-vente-maison-ploufragan22440-199-900i-oe-ploufragan,199 900,Ploufragan 22440,94,254,4
Maison 132m² à ploufragan,https://www.etreproprio.com/immobilier-23589246-vente-maison-132m-a-ploufragan-ploufragan,292 000,Ploufragan 22440,132,295,7
Maison 142m² à ploufragan,https://www.etreproprio.com/immobilier-23595704-vente-maison-142m-a-ploufragan-ploufragan,248 000,Ploufragan 22440,142,615,6
Maison 85m² à ploufragan,https://www.etreproprio.com/immobilier-21594552-vente-maison-85m-a-ploufragan-ploufragan,149 000,Ploufragan 22440,85,486,4
Maison 114m² à ploufragan,https://www.etreproprio.com/immobilier-23582981-vente-maison-114m-a-ploufragan-ploufragan,198 500,Ploufragan 22440,114,226,5
La vie de plain pied,https://www.etreproprio.com/immobilier-23562696-vente-la-vie-de-plain-pied-ploufragan,350 000,Ploufragan 22440,100,345,5
"Agréable maison de 5 pièces, secteur ploufragan, dans un quartier calme, proche de toutes commodités",https://www.etreproprio.com/immobilier-23562625-vente-agreable-maison-de-5-pieces-secteur-ploufragan-dans-un-quartier-calme-proche-de-toutes-commodites-ploufragan,240 350,Ploufragan 22440,98,633,5
Maison 125m² à ploufragan,https://www.etreproprio.com/immobilier-23563074-vente-maison-125m-a-ploufragan-ploufragan,269 025,Ploufragan 22440,125,916,6
Maison 170m² à ploufragan,https://www.etreproprio.com/immobilier-23541639-vente-maison-170m-a-ploufragan-ploufragan,483 000,Ploufragan 22440,170,436,8
Vente maison ploufragan(22440) 138 900ï¿œ,https://www.etreproprio.com/immobilier-23541659-vente-vente-maison-ploufragan22440-138-900i-oe-ploufragan,138 900,Ploufragan 22440,106,398,6
Maison 115m² à ploufragan,https://www.etreproprio.com/immobilier-23538269-vente-maison-115m-a-ploufragan-ploufragan,199 000,Ploufragan 22440,115,419,6
Maison 124m² à ploufragan,https://www.etreproprio.com/immobilier-23537905-vente-maison-124m-a-ploufragan-ploufragan,185 000,Ploufragan 22440,124,472,5
Maison 142m² à ploufragan,https://www.etreproprio.com/immobilier-23490316-vente-maison-142m-a-ploufragan-ploufragan,262 000,Ploufragan 22440,142,410,7
Maison 100m² à ploufragan,https://www.etreproprio.com/immobilier-23490804-vente-maison-100m-a-ploufragan-ploufragan,350 000,Ploufragan 22440,100,,5
"Maison de plain-pied - 89,35m² - ploufragan",https://www.etreproprio.com/immobilier-23444872-vente-maison-de-plain-pied-8935m-ploufragan-ploufragan,299 000,Ploufragan 22440,89,492,4
Maison 110m2 avec un grand garage,https://www.etreproprio.com/immobilier-23391293-vente-maison-110m2-avec-un-grand-garage-ploufragan,207 600,Ploufragan 22440,110,504,6
Charmante maison ** 4 chambres**vie de plain pied** terrain,https://www.etreproprio.com/immobilier-23573765-vente-charmante-maison-4-chambresvie-de-plain-pied-terrain-plougonver,139 900,Plougonver 22810,115,1 390,6
Maison 100m² à plougonver,https://www.etreproprio.com/immobilier-23554269-vente-maison-100m-a-plougonver-plougonver,80 500,Plougonver 22810,100,5 725,4
Longere en pierre de taille avec devis restauration!,https://www.etreproprio.com/immobilier-22609695-vente-longere-en-pierre-de-taille-avec-devis-restauration-plougonver,33 000,Plougonver 22810,93,505,4
Maison en pierre à rénover - bois de 4800m²,https://www.etreproprio.com/immobilier-23183062-vente-maison-en-pierre-a-renover-bois-de-4800m-plougonver,81 500,Plougonver 22810,102,,4
Maison à vendre 5 pièces plougonver (22),https://www.etreproprio.com/immobilier-21125650-vente-maison-a-vendre-5-pieces-plougonver-22-plougonver,149 900,Plougonver 22810,105,2 196,5
Maison 147m² à plougonver,https://www.etreproprio.com/immobilier-21877678-vente-maison-147m-a-plougonver-plougonver,299 000,Plougonver 22810,147,16 279,5
Longère bretonne isolée avec étangs et salle de cinéma,https://www.etreproprio.com/immobilier-21875674-vente-longere-bretonne-isolee-avec-etangs-et-salle-de-cinema-plougonver,299 000,Plougonver 22810,134,16 279,5
"Exclusivité !! côtes d'armor 22440 ploufragan. villa d'exception, 5 chambres dont 1 suite parentale au rdc. terrasse surélevée,",https://www.etreproprio.com/immobilier-23333829-vente-exclusivite-cotes-d-armor-22440-ploufragan-villa-d-exception-5-chambres-dont-1-suite-parentale-au-rdc-terrasse-surelevee-ploufragan,649 990,Ploufragan 22440,180,500,7
Maison 110m² à ploufragan,https://www.etreproprio.com/immobilier-23304400-vente-maison-110m-a-ploufragan-ploufragan,288 750,Ploufragan 22440,110,1 914,6
Maison familiale - 5 chambres - terrain 7000 m²,https://www.etreproprio.com/immobilier-23296592-vente-maison-familiale-5-chambres-terrain-7000-m-ploufragan,315 800,Ploufragan 22440,147,7 830,6
Maison rénovée à proximité du bourg de ploufragan - 99 m²,https://www.etreproprio.com/immobilier-23289587-vente-maison-renovee-a-proximite-du-bourg-de-ploufragan-99-m-ploufragan,263 500,Ploufragan 22440,99,319,5
Maison 119m² à ploufragan,https://www.etreproprio.com/immobilier-23264890-vente-maison-119m-a-ploufragan-ploufragan,235 000,Ploufragan 22440,119,561,7
Maison familiale avec vie de plain-pied et piscine - ploufragan,https://www.etreproprio.com/immobilier-23264464-vente-maison-familiale-avec-vie-de-plain-pied-et-piscine-ploufragan-ploufragan,257 250,Ploufragan 22440,92,1 501,6
Maison de plain-pied 85m2,https://www.etreproprio.com/immobilier-22184446-vente-maison-de-plain-pied-85m2-ploufragan,150 000,Ploufragan 22440,85,680,5
Maison 110m² à ploufragan,https://www.etreproprio.com/immobilier-22681775-vente-maison-110m-a-ploufragan-ploufragan,208 900,Ploufragan 22440,110,504,6
Maison familiale traditionelle,https://www.etreproprio.com/immobilier-23202034-vente-maison-familiale-traditionelle-ploufragan,248 000,Ploufragan 22440,142,615,6
Maison contemporaine de 143 m2 sur un hectare de terrain,https://www.etreproprio.com/immobilier-23168054-vente-maison-contemporaine-de-143-m2-sur-un-hectare-de-terrain-ploufragan,439 740,Ploufragan 22440,143,10 000,6
Belle maison néo bretonne (122 m²) - ploufragan - a proximité du bourg,https://www.etreproprio.com/immobilier-23129981-vente-belle-maison-neo-bretonne-122-m-ploufragan-a-proximite-du-bourg-ploufragan,264 554,Ploufragan 22440,122,1 172,5
Exclusivité - ploufragan : la maison qui voit grand pour vous !,https://www.etreproprio.com/immobilier-22252054-vente-exclusivite-ploufragan-la-maison-qui-voit-grand-pour-vous-ploufragan,259 000,Ploufragan 22440,165,,7
Maison ploufragan centre 6 pièce(s) 145 m2,https://www.etreproprio.com/immobilier-23072147-vente-maison-ploufragan-centre-6-pieces-145-m2-ploufragan,248 600,Ploufragan 22440,145,615,6
Vente maison ploufragan(22440) 170 000ï¿œ,https://www.etreproprio.com/immobilier-23008194-vente-vente-maison-ploufragan22440-170-000i-oe-ploufragan,170 000,Ploufragan 22440,69,478,3
"Exclusivité !! côtes d'armor 22440 ploufragan. 3 chambres dont une au rdc, terrain constructible, divisible, garage",https://www.etreproprio.com/immobilier-22881266-vente-exclusivite-cotes-d-armor-22440-ploufragan-3-chambres-dont-une-au-rdc-terrain-constructible-divisible-garage-ploufragan,236 500,Ploufragan 22440,122,2 500,6
Maison 110m² à ploufragan,https://www.etreproprio.com/immobilier-22860108-vente-maison-110m-a-ploufragan-ploufragan,211 000,Ploufragan 22440,110,472,5
Maison 70m² à ploufragan,https://www.etreproprio.com/immobilier-22737964-vente-maison-70m-a-ploufragan-ploufragan,179 700,Ploufragan 22440,70,400,3
Maison 103m² à ploufragan,https://www.etreproprio.com/immobilier-22613156-vente-maison-103m-a-ploufragan-ploufragan,219 800,Ploufragan 22440,103,286,6
Maison familiale - ploufragan - 7 pièces 188 m²,https://www.etreproprio.com/immobilier-21181399-vente-maison-familiale-ploufragan-7-pieces-188-m-ploufragan,259 904,Ploufragan 22440,188,763,7
Maison  6 pièce(s) 136 m2,https://www.etreproprio.com/immobilier-22199895-vente-maison-6-pieces-136-m2-ploufragan,397 100,Ploufragan 22440,136,900,6
"Propriété 7 pièces, 152m2, plouézec (22470)",https://www.etreproprio.com/immobilier-22648033-vente-propriete-7-pieces-152m2-plouezec-22470-plouezec,496 800,Plouezec 22470,152,2 340,7
Maison d'habitation à proximité des plages,https://www.etreproprio.com/immobilier-22641041-vente-maison-d-habitation-a-proximite-des-plages-plouezec,218 500,Plouezec 22470,90,1 016,6
"A plouezec, maison environ 159m2 habitable, terrain clos 570m2",https://www.etreproprio.com/immobilier-21422023-vente-a-plouezec-maison-environ-159m2-habitable-terrain-clos-570m2-plouezec,231 000,Plouezec 22470,159,570,8
A vendre maison proche de la mer,https://www.etreproprio.com/immobilier-22434479-vente-a-vendre-maison-proche-de-la-mer-plouezec,218 400,Plouezec 22470,90,1 016,5
"Plouézec, belle maison en pierre de 161 m², à vendre",https://www.etreproprio.com/immobilier-20953725-vente-plouezec-belle-maison-en-pierre-de-161-m-a-vendre-plouezec,435 900,Plouezec 22470,161,4 520,6
"Plouézec, maison d'environ 165 m²  habitables, sur terrain de 3806 m² à vendre",https://www.etreproprio.com/immobilier-22448224-vente-plouezec-maison-d-environ-165-m-habitables-sur-terrain-de-3806-m-a-vendre-plouezec,411 800,Plouezec 22470,165,3 806,7
Maison plouezec 7 pièce(s) 200 m2,https://www.etreproprio.com/immobilier-21472325-vente-maison-plouezec-7-pieces-200-m2-plouezec,312 000,Plouezec 22470,200,5 000,7
Maison 155m² à plouezec,https://www.etreproprio.com/immobilier-22400832-vente-maison-155m-a-plouezec-plouezec,441 000,Plouezec 22470,155,5 500,5
"Maison en pierres 161 m2, terrain 5112 m2, plouezec",https://www.etreproprio.com/immobilier-22382323-vente-maison-en-pierres-161-m2-terrain-5112-m2-plouezec-plouezec,436 800,Plouezec 22470,161,5 112,6
Maison 99m² à plouezec,https://www.etreproprio.com/immobilier-21166802-vente-maison-99m-a-plouezec-plouezec,201 400,Plouezec 22470,99,301,5
"Plouezec, maison de 90 m² idéalement située au coeur de plouézec.",https://www.etreproprio.com/immobilier-20874164-vente-plouezec-maison-de-90-m-idealement-situee-au-coeur-de-plouezec-plouezec,199 500,Plouezec 22470,90,301,5
Plouezec-                                        maison en pierres 7 pièces sur 120m²,https://www.etreproprio.com/immobilier-19921304-vente-plouezec-maison-en-pierres-7-pieces-sur-120m-plouezec,397 125,Plouezec 22470,120,4 940,7
Maison 125m² à plouezec,https://www.etreproprio.com/immobilier-19886334-vente-maison-125m-a-plouezec-plouezec,n.c.,Plouezec 22470,125,4 200,5
"Plouézec, belle maison en pierre de 165 m² à vendre",https://www.etreproprio.com/immobilier-21198543-vente-plouezec-belle-maison-en-pierre-de-165-m-a-vendre-plouezec,354 960,Plouezec 22470,165,1 980,8
"À vendre, immeuble pour investisseur ou commerçant à plouézec",https://www.etreproprio.com/immobilier-19887992-vente-a-vendre-immeuble-pour-investisseur-ou-commercant-a-plouezec-plouezec,414 000,Plouezec 22470,135,620,12
"Plouézec, maison sur 1224 m² de terrain, proche plage de bréhec, à vendre",https://www.etreproprio.com/immobilier-16672182-vente-plouezec-maison-sur-1224-m-de-terrain-proche-plage-de-brehec-a-vendre-plouezec,258 750,Plouezec 22470,108,1 224,4
5 mns des commodités et 1/2 heure des plages et de la mer,https://www.etreproprio.com/immobilier-23530219-vente-5-mns-des-commodites-et-12-heure-des-plages-et-de-la-mer-plougras,167 000,Plougras 22780,120,1 904,7
Maison 140m² à plougrescant,https://www.etreproprio.com/immobilier-23884308-vente-maison-140m-a-plougrescant-plougrescant,458 000,Plougrescant 22820,140,553,8
Maison 115m² à plougrescant,https://www.etreproprio.com/immobilier-23883506-vente-maison-115m-a-plougrescant-plougrescant,185 000,Plougrescant 22820,115,657,7
Plougrescant - maison,https://www.etreproprio.com/immobilier-23287495-vente-plougrescant-maison-plougrescant,466 000,Plougrescant 22820,88,504,6
Maison - plougrescant,https://www.etreproprio.com/immobilier-23287498-vente-maison-plougrescant-plougrescant,264 000,Plougrescant 22820,89,498,6
Maison plougrescant 6 pièce(s) 111 m2,https://www.etreproprio.com/immobilier-18482011-vente-maison-plougrescant-6-pieces-111-m2-plougrescant,364 000,Plougrescant 22820,111,5 317,6
Maison - plougrescant,https://www.etreproprio.com/immobilier-23749910-vente-maison-plougrescant-plougrescant,364 000,Plougrescant 22820,111,15 000,7
Maison 123m² à plougrescant,https://www.etreproprio.com/immobilier-23435876-vente-maison-123m-a-plougrescant-plougrescant,459 000,Plougrescant 22820,124,1 407,6
